customer_id,age,gender,city,annual_income_inr,vehicle_brand,vehicle_segment,fuel_type,vehicle_age_years,vehicle_value_inr,years_licensed,annual_mileage_km,previous_claims,driving_score,claim_probability,claim_occurred,actual_claim_amount_inr,expected_loss_inr,risk_level,premium_inr
CUST029137,30,Male,Kolkata,384088,MG,SUV,Diesel,15,3695742,12,15552,0,66.4,0.8003,1,250468,200437.0,High,150000
CUST029138,59,Female,Kochi,3716611,Volkswagen,Hatchback,Diesel,11,1920947,40,10702,0,72.5,0.6704,1,138524,92872.0,High,128377
CUST029139,23,Female,Bhopal,3052447,Jeep,Luxury,CNG,8,2861537,17,18029,0,81.6,0.5219,0,0,46975.0,High,66416
CUST029140,27,Male,Kochi,649473,Maruti,Hatchback,CNG,15,2639185,29,17546,0,67.9,0.7909,1,42108,33303.0,High,47959
CUST029141,54,Female,Ahmedabad,2277323,Renault,Sedan,Diesel,14,1473420,36,25687,2,46.3,0.9822,1,73944,72629.0,High,101049
CUST029142,46,Female,Hyderabad,3882294,Jeep,Hatchback,Petrol,0,3229963,28,29610,0,95.6,0.2432,0,0,21892.0,Medium,32554
CUST029143,23,Female,Lucknow,1617332,Toyota,SUV,Petrol,15,3369968,26,7708,0,76.9,0.6861,1,257341,176560.0,High,150000
CUST029144,56,Male,Chandigarh,1616355,Mercedes,Sedan,CNG,6,1598618,38,16958,1,65.2,0.8236,1,162564,133883.0,High,150000
CUST029145,28,Male,Pune,1458229,BMW,Hatchback,Diesel,1,2833831,12,16910,0,97.3,0.2201,0,0,19806.0,Medium,29738
CUST029146,65,Male,Kochi,2592270,MG,SUV,Diesel,8,2355168,40,27689,1,67.0,0.8479,1,72637,61588.0,High,86144
CUST029147,42,Female,Kolkata,4497520,Audi,SUV,Diesel,10,1400412,28,26188,0,81.1,0.5886,0,0,52975.0,High,74516
CUST029148,61,Male,Visakhapatnam,4294014,Kia,Hatchback,Petrol,11,1880828,40,17219,1,62.1,0.8905,1,35514,31626.0,High,45695
CUST029149,61,Male,Kolkata,4221657,MG,Sedan,Petrol,14,2672564,40,38294,0,67.2,0.8162,1,49887,40717.0,High,57967
CUST029150,47,Male,Mumbai,1700007,Honda,Hatchback,CNG,12,2704486,29,14096,2,52.8,0.9681,1,156092,151112.0,High,150000
CUST029151,37,Male,Visakhapatnam,1976315,Mercedes,SUV,Petrol,13,545592,19,14910,0,75.1,0.6861,1,151075,103655.0,High,142934
CUST029152,54,Female,Pune,566091,Audi,SUV,Diesel,11,2910390,36,23013,1,59.1,0.9094,1,100261,91172.0,High,126083
CUST029153,33,Female,Jaipur,441455,Honda,SUV,Petrol,2,3183880,15,7803,0,83.6,0.3558,0,0,32020.0,Medium,46227
CUST029154,48,Male,Bengaluru,1467375,Volkswagen,Hatchback,CNG,5,3723206,30,37984,1,66.5,0.8329,0,0,74957.0,High,104192
CUST029155,46,Male,Ahmedabad,2745402,Tata,Hatchback,CNG,4,3957332,28,18766,0,86.3,0.3876,1,110899,42983.0,Medium,61026
CUST029156,23,Male,Indore,3709839,MG,Hatchback,EV,15,3139632,8,34069,0,71.1,0.7915,0,0,71236.0,High,99169
CUST029157,46,Female,Ahmedabad,1121359,Toyota,Sedan,Diesel,1,3546268,28,26412,0,78.2,0.4458,0,0,40122.0,Medium,57165
CUST029158,49,Female,Hyderabad,684714,Renault,SUV,Petrol,8,2271209,31,11407,0,86.5,0.4444,0,0,40000.0,Medium,57000
CUST029159,26,Female,Delhi,4218828,Skoda,Hatchback,CNG,15,1102332,12,14072,0,76.3,0.7062,1,82691,58397.0,High,81836
CUST029160,54,Male,Kolkata,3142736,Mahindra,Sedan,CNG,2,2825242,36,31478,1,66.0,0.7899,1,85477,67517.0,High,94148
CUST029161,70,Female,Delhi,2185312,Skoda,Sedan,CNG,5,3801830,40,21056,1,68.4,0.7929,1,156093,123758.0,High,150000
CUST029162,40,Male,Ahmedabad,2098649,Renault,Sedan,EV,8,897312,22,12305,0,77.7,0.5573,1,70566,39327.0,High,56091
CUST029163,33,Female,Ahmedabad,2168999,Jeep,Sedan,Diesel,14,2236293,15,8158,0,73.1,0.7104,0,0,63935.0,High,89312
CUST029164,35,Male,Lucknow,560991,Audi,Hatchback,Petrol,7,2593574,17,24209,0,79.5,0.5442,0,0,48975.0,High,69116
CUST029165,36,Male,Mumbai,4781239,BMW,SUV,EV,9,2083203,30,29292,0,72.7,0.6739,1,118262,79694.0,High,110587
CUST029166,61,Female,Surat,2923406,Skoda,Hatchback,Diesel,4,1043145,40,25042,0,79.9,0.4815,0,0,43335.0,High,61502
CUST029167,19,Female,Kolkata,552040,Nissan,Sedan,Diesel,5,740762,12,37667,0,77.2,0.5663,0,0,50970.0,High,71809
CUST029168,27,Female,Bengaluru,2344805,Audi,SUV,Petrol,2,504314,9,36944,0,88.4,0.3678,1,136033,50039.0,Medium,70553
CUST029169,29,Female,Visakhapatnam,4190241,Ford,Luxury,Petrol,14,1668256,21,32121,0,68.2,0.7995,1,160487,128310.0,High,150000
CUST029170,63,Male,Bhopal,1381664,Renault,Hatchback,Petrol,4,2916405,40,38317,1,70.7,0.789,1,109234,86186.0,High,119351
CUST029171,35,Male,Lucknow,3259906,Hyundai,Hatchback,Diesel,5,2058316,21,37667,0,79.2,0.5422,0,0,48797.0,High,68876
CUST029172,36,Female,Patna,2150799,Kia,SUV,Petrol,13,3759298,30,38826,0,60.6,0.8518,1,103933,88532.0,High,122518
CUST029173,55,Female,Mumbai,3741840,Toyota,Hatchback,Petrol,2,477317,37,33068,0,89.5,0.3462,1,159531,55231.0,Medium,77562
CUST029174,54,Female,Visakhapatnam,4314843,Nissan,SUV,EV,9,1999063,36,30718,0,79.2,0.6034,0,0,54302.0,High,76308
CUST029175,44,Male,Kolkata,3298073,Kia,SUV,EV,1,3905699,26,32685,0,84.7,0.3827,1,41028,15702.0,Medium,24198
CUST029176,65,Female,Chennai,1012355,Mercedes,Sedan,CNG,9,326881,40,27676,0,76.3,0.6294,1,46612,29337.0,High,42605
CUST029177,31,Male,Ahmedabad,3414212,Audi,SUV,CNG,8,2813332,26,16219,0,86.6,0.4557,1,90299,41150.0,High,58553
CUST029178,62,Male,Mumbai,2681183,Skoda,Hatchback,Diesel,6,3360306,40,22764,1,67.1,0.8176,0,0,73588.0,High,102343
CUST029179,70,Male,Surat,1284040,Hyundai,Hatchback,CNG,3,2367075,40,38602,1,70.6,0.7763,1,53348,41416.0,High,58912
CUST029180,51,Male,Pune,1277300,Mercedes,Luxury,Petrol,12,3062313,33,31642,0,74.7,0.7089,1,82991,58831.0,High,82421
CUST029181,19,Male,Bengaluru,869743,Ford,Hatchback,Petrol,2,3131618,2,19097,0,97.4,0.2368,0,0,21314.0,Medium,31773
CUST029182,61,Male,Bhopal,960972,Audi,Hatchback,EV,12,2935821,40,13412,0,74.6,0.6711,1,94120,63160.0,High,88266
CUST029183,50,Male,Mumbai,3305518,Honda,Sedan,Diesel,3,663973,32,6284,0,93.1,0.2689,0,0,24202.0,Medium,35673
CUST029184,36,Female,Ahmedabad,1633271,Volkswagen,Luxury,Diesel,8,3614096,18,26442,0,78.3,0.5843,1,110873,64781.0,High,90454
CUST029185,44,Male,Delhi,1137836,Maruti,Hatchback,Diesel,8,3080616,26,15104,0,81.3,0.5193,0,0,46733.0,High,66089
CUST029186,65,Female,Jaipur,272147,Tata,Sedan,Petrol,11,1015910,40,5310,0,73.3,0.6497,0,0,58474.0,High,81940
CUST029187,47,Female,Surat,476950,Toyota,Luxury,Petrol,5,2403744,29,32463,0,76.4,0.5632,1,65663,36984.0,High,52929
CUST029188,24,Female,Ahmedabad,712715,Jeep,Hatchback,Diesel,10,3758469,26,11850,1,78.7,0.7562,1,91826,69441.0,High,96745
CUST029189,44,Female,Pune,3073220,Mercedes,SUV,Petrol,11,1705770,26,21597,0,72.2,0.6978,1,109515,76415.0,High,106160
CUST029190,38,Female,Chennai,4724380,Honda,SUV,Petrol,8,3238037,20,8090,0,87.8,0.4203,0,0,37828.0,Medium,54067
CUST029191,24,Female,Jaipur,2735153,BMW,Sedan,Diesel,13,471495,22,27326,0,63.7,0.8145,0,0,73306.0,High,101963
CUST029192,65,Female,Mumbai,2195927,Volkswagen,SUV,Petrol,8,3708232,40,34972,0,80.6,0.5767,0,0,51903.0,High,73069
CUST029193,42,Female,Chandigarh,2564444,Maruti,Hatchback,Petrol,5,476082,24,19491,0,89.4,0.3718,1,47814,17777.0,Medium,26999
CUST029194,55,Male,Nagpur,3192601,Skoda,SUV,Petrol,4,1987839,37,19802,2,67.9,0.8881,1,199235,176945.0,High,150000
CUST029195,35,Male,Jaipur,3198424,Kia,SUV,CNG,10,3598401,17,29597,1,60.6,0.9015,1,156762,141323.0,High,150000
CUST029196,50,Male,Delhi,3202288,BMW,Sedan,Petrol,2,3913276,32,30533,1,78.5,0.6656,1,142016,94523.0,High,130606
CUST029197,50,Male,Pune,407627,Mahindra,SUV,Petrol,0,2588434,32,6920,0,95.2,0.2077,0,0,18695.0,Medium,28238
CUST029198,49,Female,Kochi,4675116,Volkswagen,Luxury,Petrol,3,949627,31,32673,0,79.5,0.485,0,0,43654.0,High,61933
CUST029199,42,Female,Delhi,480223,Skoda,SUV,CNG,0,867714,24,11356,0,96.6,0.2031,0,0,18281.0,Medium,27680
CUST029200,31,Female,Mumbai,3931315,Nissan,Hatchback,Diesel,12,3232202,13,24909,0,73.5,0.7074,1,59829,42321.0,High,60133
CUST029201,55,Female,Mumbai,2770011,Nissan,SUV,Petrol,15,2571033,37,36389,0,69.8,0.806,1,90644,73055.0,High,101625
CUST029202,55,Female,Patna,4307355,BMW,SUV,EV,11,2588610,37,21452,0,72.9,0.6894,0,0,62046.0,High,86763
CUST029203,21,Female,Jaipur,3190635,Kia,Luxury,Petrol,0,1112144,16,10798,0,93.3,0.2299,0,0,20692.0,Medium,30934
CUST029204,61,Male,Bhubaneswar,4027769,Jeep,Hatchback,Diesel,13,3708776,40,12968,0,77.1,0.6607,1,198412,131098.0,High,150000
CUST029205,35,Male,Bhopal,969406,Mahindra,SUV,CNG,14,529834,27,27308,1,54.0,0.945,1,74018,69950.0,High,97433
CUST029206,27,Male,Bhopal,1915818,Hyundai,Hatchback,Petrol,5,482355,26,5647,0,93.6,0.2942,0,0,26479.0,Medium,38747
CUST029207,52,Female,Patna,2947099,Mercedes,Hatchback,CNG,15,2315583,34,19571,0,78.7,0.6921,0,0,62288.0,High,87089
CUST029208,52,Male,Ahmedabad,3392336,Toyota,SUV,Diesel,10,1993623,34,5867,2,56.1,0.9527,0,0,85742.0,High,118752
CUST029209,57,Female,Coimbatore,799932,Maruti,Sedan,Diesel,4,825062,39,25021,0,83.6,0.436,0,0,39242.0,Medium,55976
CUST029210,40,Male,Pune,941927,Maruti,Sedan,Diesel,6,3721724,22,10083,2,67.9,0.8941,1,92737,82920.0,High,114942
CUST029211,42,Female,Lucknow,4939083,Hyundai,SUV,Diesel,0,3029028,26,30351,1,71.2,0.7097,1,66355,47093.0,High,66576
CUST029212,18,Male,Lucknow,3885102,Jeep,SUV,Diesel,0,842087,20,15689,0,91.0,0.2604,0,0,23438.0,Medium,34641
CUST029213,35,Male,Indore,417269,Renault,Hatchback,EV,7,2027595,30,22107,1,74.4,0.7702,1,78229,60252.0,High,84340
CUST029214,32,Male,Mumbai,2952135,Mercedes,SUV,Petrol,5,2287249,21,23571,0,72.3,0.591,1,28047,16577.0,High,25378
CUST029215,42,Female,Bengaluru,2124611,Tata,Hatchback,Petrol,15,3041220,26,6930,0,78.3,0.669,1,196645,131547.0,High,150000
CUST029216,49,Male,Jaipur,2198143,Jeep,Hatchback,Diesel,7,3265466,31,22004,0,82.0,0.5073,1,131590,66760.0,High,93126
CUST029217,70,Female,Surat,4089399,Ford,Sedan,Petrol,14,659487,40,17419,2,43.6,0.9832,1,113649,111734.0,High,150000
CUST029218,37,Female,Bhubaneswar,4839768,Kia,Sedan,EV,13,457265,19,18595,0,79.4,0.6467,0,0,58203.0,High,81574
CUST029219,34,Male,Surat,3130270,Renault,Sedan,Diesel,5,2128800,16,36699,1,75.7,0.7567,0,0,68099.0,High,94934
CUST029220,28,Female,Chandigarh,2390580,Ford,SUV,Diesel,5,3215228,17,5474,0,91.8,0.3135,0,0,28215.0,Medium,41090
CUST029221,30,Male,Bengaluru,4021940,Hyundai,SUV,EV,9,1529651,30,18693,0,85.2,0.4992,1,182091,90900.0,High,125714
CUST029222,42,Female,Patna,2493295,Nissan,Sedan,Diesel,14,3770768,24,31928,0,62.7,0.8397,1,126930,106581.0,High,146885
CUST029223,37,Female,Ahmedabad,1685644,Mercedes,SUV,Diesel,6,1438287,19,39117,0,80.9,0.5438,1,62363,33911.0,High,48780
CUST029224,42,Male,Pune,1591433,Nissan,Luxury,Diesel,11,2303884,24,9406,0,78.5,0.599,0,0,53906.0,High,75773
CUST029225,59,Female,Pune,2647060,BMW,Hatchback,CNG,15,3433092,40,18915,0,73.4,0.7444,1,29637,22060.0,High,32782
CUST029226,62,Male,Bhubaneswar,2970596,Mahindra,Hatchback,Petrol,1,2100039,40,13057,0,93.5,0.2468,0,0,22211.0,Medium,32985
CUST029227,66,Male,Indore,3781994,Skoda,Sedan,Petrol,15,1110208,40,29294,0,72.5,0.7714,1,320547,247260.0,High,150000
CUST029228,48,Male,Delhi,4418933,Nissan,Sedan,Petrol,2,3391150,30,10913,1,86.0,0.5296,0,0,47664.0,High,67346
CUST029229,70,Female,Chandigarh,4945632,Hyundai,Hatchback,Diesel,11,3010565,40,24257,1,68.5,0.8637,1,87229,75343.0,High,104713
CUST029230,18,Male,Indore,2277158,MG,Sedan,CNG,12,839006,29,36234,1,60.8,0.9193,0,0,82741.0,High,114700
CUST029231,69,Female,Nagpur,2370961,Toyota,Luxury,Petrol,3,792083,40,33831,1,78.1,0.6952,1,17423,12113.0,High,19352
CUST029232,33,Male,Lucknow,2716569,Toyota,Luxury,EV,14,2894506,24,37040,0,72.2,0.774,1,164428,127265.0,High,150000
CUST029233,65,Female,Nagpur,1115047,Tata,Hatchback,Diesel,13,3796790,40,29547,0,73.7,0.7309,1,84646,61866.0,High,86519
CUST029234,45,Male,Patna,4288553,Hyundai,Luxury,CNG,0,3823405,29,33728,0,78.2,0.4444,0,0,39997.0,Medium,56996
CUST029235,38,Female,Ahmedabad,3694786,Honda,Hatchback,Petrol,8,2458108,20,32593,1,71.1,0.8266,0,0,74394.0,High,103432
CUST029236,47,Male,Kolkata,4717013,BMW,SUV,CNG,8,610680,29,31736,0,82.6,0.5438,0,0,48940.0,High,69069
CUST029237,20,Male,Lucknow,1451311,Skoda,Hatchback,Petrol,15,3212462,6,26893,0,69.4,0.7938,1,70648,56083.0,High,78712
CUST029238,51,Female,Chennai,2663253,Volkswagen,SUV,CNG,3,2210973,33,36141,0,81.4,0.4709,0,0,42380.0,High,60213
CUST029239,23,Male,Coimbatore,3194481,Jeep,SUV,Diesel,0,666192,11,39948,0,72.5,0.5309,1,154450,81999.0,High,113699
CUST029240,60,Female,Mumbai,3971344,Skoda,SUV,Diesel,0,3970918,40,9664,0,97.1,0.1965,0,0,17689.0,Low,26880
CUST029241,46,Male,Pune,1916844,Hyundai,Hatchback,CNG,5,1090683,28,31529,0,76.1,0.5646,1,57972,32730.0,High,47186
CUST029242,20,Male,Patna,2614402,Volkswagen,SUV,Petrol,1,3331539,7,28898,0,91.0,0.3034,0,0,27302.0,Medium,39858
CUST029243,50,Male,Kochi,4550332,Maruti,Hatchback,Diesel,0,3924012,32,9729,0,95.5,0.2097,1,353340,74103.0,Medium,103039
CUST029244,28,Female,Surat,689432,BMW,Luxury,Petrol,9,1279610,12,22462,1,76.6,0.78,1,72186,56305.0,High,79011
CUST029245,62,Female,Mumbai,1765765,Kia,Luxury,CNG,10,558060,40,5495,2,59.8,0.9434,1,168990,159424.0,High,150000
CUST029246,22,Female,Delhi,1572074,Volkswagen,Sedan,Diesel,11,442372,23,39870,0,72.0,0.7366,1,121158,89243.0,High,123478
CUST029247,67,Male,Delhi,2010057,BMW,SUV,CNG,1,1418945,40,22928,0,93.1,0.2698,0,0,24279.0,Medium,35777
CUST029248,49,Male,Patna,960369,Honda,SUV,EV,6,3493120,31,27217,0,89.9,0.4031,0,0,36277.0,Medium,51973
CUST029249,64,Female,Ahmedabad,1538494,Jeep,Sedan,Petrol,15,1238322,40,7691,1,67.8,0.8848,1,65326,57798.0,High,81027
CUST029250,35,Male,Kolkata,1604721,BMW,Sedan,Petrol,13,1722449,17,6562,0,76.2,0.6564,1,175627,115277.0,High,150000
CUST029251,64,Male,Surat,3894923,Audi,Hatchback,Diesel,3,1272631,40,34471,0,83.0,0.4469,0,0,40222.0,Medium,57300
CUST029252,37,Female,Ahmedabad,2219759,Honda,Sedan,Petrol,6,420075,19,10289,2,64.1,0.9111,1,161570,147203.0,High,150000
CUST029253,69,Male,Bhubaneswar,2613033,Mahindra,Sedan,Diesel,6,2322456,40,29114,1,68.0,0.821,1,119859,98401.0,High,135841
CUST029254,69,Female,Nagpur,4587249,Ford,Hatchback,EV,3,363318,40,38311,1,69.5,0.7854,1,68770,54011.0,High,75915
CUST029255,56,Female,Delhi,2331897,Honda,Sedan,Petrol,12,453622,38,33304,0,77.3,0.6852,0,0,61670.0,High,86255
CUST029256,66,Male,Coimbatore,681282,Skoda,SUV,Diesel,1,1910279,40,31571,0,84.0,0.3878,0,0,34902.0,Medium,50118
CUST029257,57,Male,Lucknow,2764680,Mahindra,Hatchback,Diesel,8,2186157,39,33210,1,64.2,0.8711,1,135230,117794.0,High,150000
CUST029258,45,Male,Ahmedabad,4408414,Nissan,Hatchback,EV,14,3342181,27,5800,0,83.2,0.5911,0,0,53195.0,High,74813
CUST029259,30,Male,Ahmedabad,476189,Mercedes,Sedan,Petrol,15,2216433,14,36659,0,62.7,0.8558,1,50467,43188.0,High,61304
CUST029260,43,Male,Mumbai,3620915,Honda,Hatchback,Petrol,13,654133,25,38491,2,43.0,0.9856,1,33197,32719.0,High,47171
CUST029261,33,Male,Nagpur,1008726,Jeep,Hatchback,Petrol,13,2009703,15,28024,0,68.2,0.7791,1,83524,65073.0,High,90848
CUST029262,42,Female,Ahmedabad,2060407,MG,Hatchback,Petrol,12,3763695,24,26463,0,65.6,0.7849,0,0,70640.0,High,98364
CUST029263,27,Female,Jaipur,2552198,Mercedes,SUV,Petrol,9,2641803,9,25162,0,69.8,0.6966,0,0,62697.0,High,87641
CUST029264,46,Female,Mumbai,537686,Jeep,Hatchback,CNG,13,3235343,28,21892,1,57.7,0.9256,1,117766,109010.0,High,150000
CUST029265,63,Female,Surat,2117362,Jeep,SUV,Petrol,9,748125,40,22043,0,75.0,0.6323,0,0,56911.0,High,79830
CUST029266,55,Male,Visakhapatnam,1035620,Mercedes,Hatchback,Petrol,2,2148692,37,9882,0,94.8,0.2443,0,0,21987.0,Medium,32682
CUST029267,37,Male,Mumbai,1446878,Tata,Hatchback,Petrol,0,2283466,20,28910,0,81.1,0.3981,0,0,35828.0,Medium,51368
CUST029268,43,Female,Kolkata,460778,Skoda,Luxury,EV,10,1411189,25,22391,1,65.8,0.8681,1,84521,73372.0,High,102052
CUST029269,49,Female,Jaipur,2079467,Tata,Hatchback,CNG,7,3492027,31,6454,0,90.7,0.3634,1,172681,62744.0,Medium,87704
CUST029270,56,Male,Hyderabad,626268,Renault,Luxury,Petrol,3,575233,38,32504,0,82.7,0.4453,1,155227,69115.0,Medium,96305
CUST029271,55,Female,Nagpur,1390053,BMW,Sedan,CNG,8,689223,37,39154,1,71.4,0.8336,1,27135,22620.0,High,33537
CUST029272,66,Male,Surat,1958583,Toyota,Sedan,Petrol,7,2659285,40,20930,0,74.7,0.5952,1,66290,39457.0,High,56266
CUST029273,70,Male,Bhubaneswar,4736250,Ford,SUV,Petrol,10,2142872,40,17126,0,83.6,0.5353,1,43521,23296.0,High,34450
CUST029274,41,Female,Mumbai,4064109,MG,SUV,CNG,10,1210771,23,37097,1,58.1,0.9181,1,173969,159717.0,High,150000
CUST029275,48,Male,Bhopal,4408891,Volkswagen,Luxury,Petrol,6,2283631,30,28495,0,85.3,0.463,0,0,41670.0,High,59255
CUST029276,57,Male,Kolkata,3657821,Volkswagen,SUV,Petrol,14,3602355,39,11323,0,69.6,0.7513,1,196349,147508.0,High,150000
CUST029277,29,Male,Indore,946044,Maruti,Hatchback,Petrol,8,2299721,21,28908,0,76.8,0.6078,1,82823,50342.0,High,70962
CUST029278,53,Male,Surat,560164,Audi,Hatchback,Petrol,1,3799700,35,7280,0,98.5,0.194,0,0,17461.0,Low,26572
CUST029279,27,Female,Chandigarh,4455147,Mahindra,Sedan,Diesel,3,1944427,17,14364,2,68.4,0.8716,1,102855,89651.0,High,124028
CUST029280,23,Female,Pune,3477501,Maruti,Hatchback,Petrol,12,1978733,12,26645,1,62.5,0.9047,1,144616,130835.0,High,150000
CUST029281,24,Female,Delhi,2138526,Hyundai,SUV,Diesel,13,592581,7,8500,0,72.4,0.7014,1,52609,36901.0,High,52816
CUST029282,70,Male,Patna,2887010,Toyota,Sedan,EV,4,3520856,40,15474,0,82.3,0.4283,1,142786,61152.0,Medium,85555
CUST029283,48,Female,Nagpur,3845865,Toyota,Sedan,Petrol,15,3669126,30,15384,0,71.6,0.7543,1,24870,18761.0,High,28327
CUST029284,44,Female,Surat,4538737,Maruti,Sedan,CNG,4,2702748,26,37719,1,71.5,0.781,1,33067,25827.0,High,37866
CUST029285,25,Male,Bhubaneswar,1428299,Tata,Hatchback,Petrol,11,3901005,16,32745,2,45.9,0.9795,1,115586,113212.0,High,150000
CUST029286,20,Female,Jaipur,2575312,Mahindra,Sedan,Diesel,0,3472867,6,28779,1,76.2,0.6523,1,125732,82021.0,High,113728
CUST029287,57,Female,Chandigarh,957641,Renault,SUV,Petrol,8,2751274,39,26666,1,66.7,0.8486,0,0,76373.0,High,106103
CUST029288,64,Male,Pune,1320125,Jeep,Sedan,EV,14,675747,40,9593,1,70.4,0.8636,1,246523,212887.0,High,150000
CUST029289,38,Female,Kochi,4857013,Ford,Hatchback,Petrol,8,606926,20,16622,0,84.2,0.4861,0,0,43751.0,High,62064
CUST029290,18,Female,Kochi,3195518,Volkswagen,Hatchback,Diesel,4,3157634,21,31899,1,73.3,0.7547,0,0,67925.0,High,94699
CUST029291,62,Female,Lucknow,2194209,BMW,Sedan,Diesel,9,3106164,40,34080,0,74.6,0.6635,0,0,59717.0,High,83618
CUST029292,67,Female,Kochi,2848656,Jeep,Hatchback,Petrol,2,2651494,40,17587,1,81.8,0.5972,1,143848,85903.0,High,118969
CUST029293,32,Male,Pune,3144743,Honda,Hatchback,Diesel,7,3771041,14,16777,0,77.1,0.5551,0,0,49960.0,High,70446
CUST029294,24,Female,Chandigarh,3828774,Mahindra,Hatchback,Petrol,6,3144686,6,25560,0,75.0,0.5836,0,0,52524.0,High,73908
CUST029295,32,Female,Lucknow,1835710,Jeep,Luxury,CNG,4,1960208,14,17522,2,65.8,0.8962,1,103507,92767.0,High,128235
CUST029296,42,Male,Chandigarh,2167023,Toyota,SUV,Petrol,11,621769,24,10519,0,79.2,0.5929,1,132681,78662.0,High,109194
CUST029297,20,Female,Ahmedabad,2213420,Volkswagen,Sedan,Petrol,0,2970341,3,38944,0,93.6,0.2811,0,0,25298.0,Medium,37153
CUST029298,47,Male,Jaipur,1224647,Mercedes,SUV,Petrol,6,1940779,29,26126,2,61.8,0.9309,1,97291,90571.0,High,125271
CUST029299,31,Female,Kochi,1709308,Honda,Hatchback,CNG,10,2232271,22,8824,0,73.5,0.6372,1,48496,30900.0,High,44715
CUST029300,69,Female,Delhi,4368234,BMW,Hatchback,Diesel,0,3795404,40,24835,1,84.4,0.5449,1,114747,62531.0,High,87416
CUST029301,21,Male,Coimbatore,1666154,Renault,Sedan,Petrol,0,3147220,19,33165,0,86.9,0.3399,0,0,30593.0,Medium,44300
CUST029302,53,Female,Visakhapatnam,347174,Mercedes,Hatchback,Diesel,8,3756530,35,27119,1,71.4,0.8161,0,0,73448.0,High,102155
CUST029303,20,Male,Kolkata,2269068,Honda,Sedan,CNG,5,3534620,15,39715,0,76.3,0.5817,1,30614,17809.0,High,27042
CUST029304,22,Male,Bengaluru,3328109,BMW,SUV,CNG,6,3910959,10,15479,1,75.8,0.7296,1,114186,83312.0,High,115472
CUST029305,42,Female,Indore,1226184,Jeep,SUV,Diesel,1,3630395,24,27242,0,83.0,0.3903,0,0,35124.0,Medium,50418
CUST029306,48,Female,Nagpur,533991,Maruti,Sedan,CNG,14,3205513,30,10906,0,67.7,0.7678,1,118566,91038.0,High,125902
CUST029307,28,Male,Bhubaneswar,4964920,Kia,Hatchback,Petrol,10,3785484,16,20426,1,65.8,0.8656,1,73513,63635.0,High,88908
CUST029308,25,Female,Indore,429299,Toyota,SUV,Petrol,15,2562758,7,7521,0,79.6,0.6559,1,255292,167435.0,High,150000
CUST029309,43,Male,Delhi,1464895,Maruti,SUV,Diesel,15,727595,25,39327,0,56.6,0.8923,1,159883,142658.0,High,150000
CUST029310,19,Female,Chandigarh,1171671,Volkswagen,SUV,CNG,14,2170532,4,18116,0,71.1,0.7497,1,155825,116816.0,High,150000
CUST029311,45,Female,Kolkata,3544082,Skoda,Hatchback,Petrol,7,3055284,27,30389,1,66.0,0.8473,1,110403,93547.0,High,129288
CUST029312,65,Male,Kolkata,4978066,Hyundai,Hatchback,CNG,14,3215976,40,5257,0,79.4,0.6348,1,162207,102964.0,High,142002
CUST029313,27,Female,Nagpur,3257501,Skoda,Hatchback,Diesel,6,1817760,9,25040,0,76.7,0.5613,1,112229,62989.0,High,88035
CUST029314,67,Male,Ahmedabad,3738462,MG,SUV,EV,4,3517057,40,18681,0,88.4,0.363,0,0,32670.0,Medium,47104
CUST029315,56,Male,Delhi,1932629,Skoda,SUV,CNG,7,845462,38,7404,0,83.0,0.4585,0,0,41261.0,High,58702
CUST029316,54,Male,Ahmedabad,1386211,Tata,Hatchback,Petrol,1,893310,36,19228,1,86.5,0.5239,0,0,47148.0,High,66650
CUST029317,56,Female,Chandigarh,4953960,Maruti,Hatchback,Diesel,5,456021,38,13688,0,92.4,0.3244,1,293445,95206.0,Medium,131528
CUST029318,38,Male,Indore,2642671,MG,Hatchback,Diesel,3,490284,20,37086,0,90.1,0.3675,1,69321,25473.0,Medium,37389
CUST029319,45,Male,Jaipur,4367578,Audi,SUV,Diesel,6,1416321,27,22860,1,83.3,0.6669,1,42151,28111.0,High,40951
CUST029320,55,Male,Kochi,2542498,MG,SUV,Petrol,5,3734562,37,24723,0,90.7,0.3686,0,0,33173.0,Medium,47783
CUST029321,50,Male,Mumbai,375258,Mercedes,Hatchback,Diesel,11,2097667,32,29000,0,81.1,0.6145,1,319056,196048.0,High,150000
CUST029322,28,Female,Surat,2630290,Jeep,Sedan,CNG,5,3330498,10,35072,0,85.6,0.4548,0,0,40934.0,High,58261
CUST029323,62,Male,Jaipur,1911127,Honda,Hatchback,Petrol,4,691926,40,11029,1,79.8,0.643,1,74629,47987.0,High,67782
CUST029324,61,Female,Pune,3503261,Maruti,Hatchback,Petrol,10,2859524,40,38126,0,69.3,0.7442,1,196001,145870.0,High,150000
CUST029325,18,Female,Ahmedabad,2989275,Tata,Sedan,Diesel,4,1310263,4,15247,0,81.5,0.4372,0,0,39346.0,Medium,56117
CUST029326,70,Female,Lucknow,4292745,Jeep,SUV,Petrol,1,1783469,40,26728,0,86.8,0.3444,1,105439,36313.0,Medium,52023
CUST029327,64,Female,Delhi,2722156,Renault,SUV,Diesel,10,2733000,40,10678,1,69.1,0.8322,1,60231,50123.0,High,70666
CUST029328,50,Female,Bengaluru,3553428,Mahindra,SUV,Petrol,6,2872944,32,33321,0,84.8,0.4807,1,81837,39336.0,High,56104
