customer_id,age,gender,city,annual_income_inr,vehicle_brand,vehicle_segment,fuel_type,vehicle_age_years,vehicle_value_inr,years_licensed,annual_mileage_km,previous_claims,driving_score,claim_probability,claim_occurred,actual_claim_amount_inr,expected_loss_inr,risk_level,premium_inr
CUST_030466,33,Female,Nagpur,1872866,Mahindra,SUV,Petrol,2,1333926,9,23349,1,74.33,0.303183,0,0.0,30301.92,High,40908.0
CUST_030467,45,Female,Bangalore,2057803,Kia,Hatchback,Petrol,0,524784,20,20576,0,89.55,0.068999,0,0.0,1799.97,Low,3000.0
CUST_030468,47,Female,Nagpur,2138605,Mahindra,Sedan,Diesel,2,1140074,19,3203,0,88.83,0.038029,0,0.0,2751.98,Low,3715.0
CUST_030469,70,Male,Bhopal,2952432,Skoda,SUV,Petrol,4,1015113,30,14276,0,76.7,0.053546,0,0.0,3725.8,Low,5030.0
CUST_030470,20,Male,Ahmedabad,2572313,Mahindra,Hatchback,Petrol,6,375658,0,15913,0,92.38,0.184405,1,18406.0,2973.73,Medium,4617.0
CUST_030471,32,Female,Bhopal,1277037,Tata,Luxury,Diesel,12,2713923,8,3000,1,68.89,0.271679,0,0.0,63525.46,High,85759.0
CUST_030472,70,Female,Surat,1696824,Hyundai,Hatchback,EV,4,663391,39,16460,0,88.48,0.053544,0,0.0,2071.16,Low,3000.0
CUST_030473,53,Female,Visakhapatnam,2721254,Mercedes,Luxury,Petrol,1,3867330,24,11628,0,93.74,0.020168,0,0.0,7215.45,Low,9741.0
CUST_030474,57,Female,Mysore,2287197,Hyundai,Hatchback,Petrol,4,528169,24,14462,1,73.94,0.191092,0,0.0,4181.04,Medium,5644.0
CUST_030475,32,Female,Vadodara,5000000,Ford,Hatchback,Petrol,3,350000,9,9553,0,87.93,0.166664,0,0.0,2490.63,Medium,3362.0
CUST_030476,54,Male,Delhi,2165027,Tata,Luxury,EV,0,4799823,20,13967,2,70.61,0.484467,1,642582.0,382015.49,High,150000.0
CUST_030477,39,Male,Bhopal,2112098,Kia,Sedan,EV,1,978782,14,12526,1,76.29,0.324801,0,0.0,27587.4,High,37243.0
CUST_030478,60,Male,Hyderabad,3200919,Maruti,SUV,Diesel,6,1556850,29,17460,0,96.69,0.147903,0,0.0,17525.91,Medium,23660.0
CUST_030479,23,Female,Lucknow,2990950,Kia,Hatchback,Diesel,2,559349,4,15061,2,66.74,0.781289,1,29139.0,24144.7,High,37485.0
CUST_030480,34,Male,Kochi,2254171,MG,Hatchback,EV,5,563999,10,3000,1,88.84,0.054118,0,0.0,1669.79,Low,3000.0
CUST_030481,55,Female,Delhi,1367810,Mahindra,Luxury,Petrol,2,2935277,25,12286,1,68.85,0.3069,0,0.0,97992.82,High,132290.0
CUST_030482,53,Male,Visakhapatnam,907993,Maruti,Sedan,EV,3,1224136,20,10408,0,75.29,0.067911,0,0.0,6658.32,Low,8989.0
CUST_030483,66,Male,Ahmedabad,3236060,Mahindra,Hatchback,Diesel,6,512563,25,29215,0,79.75,0.207083,0,0.0,5261.32,Medium,7103.0
CUST_030484,64,Male,Visakhapatnam,1315524,Tata,Hatchback,Petrol,15,571501,25,27795,1,84.6,0.27956,0,0.0,5148.67,High,6951.0
CUST_030485,18,Female,Hyderabad,1727369,Mercedes,SUV,Petrol,0,2341134,0,21817,1,88.15,0.691265,1,182123.0,134171.05,High,150000.0
CUST_030486,23,Male,Delhi,2274114,Kia,Hatchback,Petrol,3,843114,5,21301,0,90.65,0.285488,0,0.0,11154.6,High,17318.0
CUST_030487,38,Female,Surat,839505,Maruti,Hatchback,Petrol,1,591330,16,13342,1,76.77,0.243621,0,0.0,6861.26,Medium,9263.0
CUST_030488,73,Male,Vadodara,1811924,Maruti,Sedan,Diesel,6,1386165,34,20041,0,89.65,0.02993,0,0.0,2389.2,Low,3548.0
CUST_030489,45,Male,Jodhpur,1347777,Tata,Sedan,Petrol,0,1372375,12,11160,0,67.46,0.086936,0,0.0,6885.51,Low,9295.0
CUST_030490,69,Male,Ahmedabad,2132142,Ford,SUV,Petrol,4,1954523,30,13751,0,84.34,0.156508,0,0.0,22495.62,Medium,30369.0
CUST_030491,21,Male,Lucknow,1124471,Honda,Sedan,Diesel,1,1044584,3,5186,0,83.85,0.225502,0,0.0,15476.66,Medium,24028.0
CUST_030492,73,Female,Vadodara,4686479,Toyota,Hatchback,Petrol,2,388846,40,12588,0,79.29,0.085241,0,0.0,1478.51,Low,3000.0
CUST_030493,21,Male,Hyderabad,5000000,Maruti,Sedan,Diesel,5,1239187,1,17964,0,80.46,0.29847,0,0.0,24387.88,High,37862.0
CUST_030494,64,Male,Mumbai,5000000,MG,Hatchback,Petrol,0,659296,37,9529,2,79.66,0.609333,1,53990.0,22007.98,High,29711.0
CUST_030495,68,Male,Raipur,932341,Maruti,Luxury,EV,0,4110875,28,9519,2,73.9,0.604092,1,590162.0,343269.98,High,150000.0
CUST_030496,35,Female,Kanpur,2597972,Tata,Luxury,Petrol,5,5504595,7,20043,0,87.36,0.085218,0,0.0,40159.5,Low,54215.0
CUST_030497,35,Male,Jodhpur,4878655,Kia,Hatchback,Petrol,4,652365,11,18914,0,89.33,0.032453,0,0.0,814.75,Low,3000.0
CUST_030498,51,Female,Bangalore,2950374,Tata,SUV,Diesel,0,1726881,13,31527,0,57.36,0.078034,0,0.0,12945.33,Low,17476.0
CUST_030499,59,Female,Hyderabad,3101766,Toyota,Hatchback,Diesel,6,368566,24,29214,0,67.66,0.109826,0,0.0,2064.13,Medium,3000.0
CUST_030500,24,Female,Delhi,2503036,Tata,SUV,Diesel,4,2512966,6,20902,0,93.99,0.180078,0,0.0,36407.28,Medium,56522.0
CUST_030501,31,Female,Jodhpur,1590109,Skoda,Sedan,Diesel,0,1112897,7,20877,0,94.96,0.079638,1,51398.0,5364.46,Low,7242.0
CUST_030502,61,Female,Bhubaneswar,4172314,Hyundai,Sedan,Petrol,3,929142,22,3000,0,77.82,0.031059,0,0.0,1519.53,Low,3000.0
CUST_030503,64,Male,Guwahati,746207,Hyundai,Sedan,Diesel,1,961390,25,8262,0,58.92,0.069699,0,0.0,4320.71,Low,5833.0
CUST_030504,26,Female,Aurangabad,1449193,Volkswagen,Sedan,Petrol,4,1348140,4,17600,0,90.55,0.139512,1,89394.0,9381.48,Medium,12665.0
CUST_030505,69,Female,Chennai,4095236,Maruti,Hatchback,EV,0,663422,30,21511,0,67.03,0.095277,0,0.0,4640.25,Low,6264.0
CUST_030506,68,Male,Kochi,1187580,Hyundai,Sedan,Petrol,1,1052131,35,21739,0,80.16,0.055576,0,0.0,3204.35,Low,4326.0
CUST_030507,68,Female,Visakhapatnam,2876033,Hyundai,Hatchback,Petrol,4,755969,35,15100,0,64.13,0.088078,0,0.0,2937.19,Low,3965.0
CUST_030508,31,Female,Pune,3067417,BMW,Luxury,Diesel,0,2626136,9,27365,0,81.13,0.078864,0,0.0,24710.75,Low,33360.0
CUST_030509,56,Male,Kanpur,3598163,Nissan,SUV,Diesel,1,1286740,34,22517,0,57.24,0.124925,0,0.0,13829.95,Medium,18670.0
CUST_030510,27,Male,Indore,1751412,Maruti,Sedan,Petrol,8,1013191,5,13571,1,75.95,0.439995,1,53194.0,23352.41,High,31526.0
CUST_030511,29,Male,Kolkata,2193486,Hyundai,Hatchback,Petrol,2,575922,9,32582,1,77.4,0.414038,1,21398.0,12115.47,High,16356.0
CUST_030512,22,Male,Pune,2924361,Mahindra,SUV,Petrol,0,2015719,1,34777,0,90.86,0.204131,0,0.0,32621.29,Medium,50645.0
CUST_030513,46,Female,Surat,2025864,Maruti,Sedan,Petrol,0,1093387,19,18819,0,89.04,0.028191,0,0.0,1825.36,Low,3000.0
CUST_030514,59,Male,Ahmedabad,2954366,Hyundai,Sedan,Petrol,4,1036902,28,14359,1,46.18,0.208603,0,0.0,14608.3,Medium,19721.0
CUST_030515,29,Male,Ahmedabad,3648336,Volkswagen,Sedan,Petrol,0,1062089,6,28653,0,92.58,0.067121,0,0.0,4572.77,Low,6173.0
CUST_030516,28,Female,Jodhpur,1811134,Toyota,Sedan,Diesel,5,950988,7,3000,2,79.25,0.501038,1,59931.0,28733.32,High,38790.0
CUST_030517,34,Male,Ranchi,1399107,Hyundai,Hatchback,CNG,8,620324,11,19906,0,77.78,0.062265,0,0.0,1216.76,Low,3000.0
CUST_030518,29,Male,Hyderabad,1595005,Volkswagen,SUV,Petrol,2,1137023,6,25261,1,70.49,0.579609,0,0.0,54419.43,High,73466.0
CUST_030519,66,Male,Bangalore,3106130,Maruti,Sedan,Diesel,3,853657,21,20977,0,77.68,0.119853,0,0.0,7122.25,Medium,9615.0
CUST_030520,27,Female,Kolkata,1458954,Toyota,SUV,Diesel,7,1477680,5,17507,0,88.82,0.168078,1,116070.0,18790.59,Medium,25367.0
CUST_030521,34,Male,Coimbatore,2737231,BMW,SUV,Petrol,0,1573481,6,20897,0,77.3,0.051733,0,0.0,6102.38,Low,8238.0
CUST_030522,35,Female,Pune,2364940,Jeep,Sedan,Petrol,1,1237232,9,22006,0,76.02,0.166754,0,0.0,13472.54,Medium,18188.0
CUST_030523,29,Male,Lucknow,1760598,Mahindra,Sedan,Diesel,3,1723341,11,21969,1,59.83,0.447878,0,0.0,53119.09,High,71711.0
CUST_030524,72,Male,Mumbai,2043541,Toyota,Luxury,CNG,3,5187436,40,19405,0,79.56,0.103508,0,0.0,47230.66,Medium,70138.0
CUST_030525,30,Male,Lucknow,2264773,Hyundai,Sedan,Petrol,7,600000,9,9844,0,68.51,0.103875,0,0.0,3285.51,Medium,4435.0
CUST_030526,46,Male,Kolkata,2430181,Mahindra,SUV,Diesel,12,1451082,17,20324,1,74.76,0.485253,0,0.0,49838.83,High,67282.0
CUST_030527,50,Female,Pune,2249020,Maruti,Hatchback,Diesel,9,428944,13,14218,0,84.27,0.101088,1,16654.0,1966.74,Medium,3000.0
CUST_030528,33,Female,Delhi,3338108,Hyundai,SUV,Petrol,8,961829,8,12864,1,66.04,0.332546,0,0.0,23037.92,High,31101.0
CUST_030529,45,Male,Kanpur,1771296,Nissan,SUV,Petrol,2,2193811,20,16545,0,75.75,0.060595,0,0.0,9567.48,Low,12916.0
CUST_030530,27,Male,Patna,2517106,Mercedes,SUV,Diesel,1,1483163,5,17144,0,37.2,0.317874,0,0.0,42398.41,High,57238.0
CUST_030531,46,Male,Jaipur,3559014,Toyota,Sedan,Petrol,0,881676,11,31663,3,66.06,0.83806,1,76918.0,51313.93,High,69274.0
CUST_030532,19,Female,Delhi,2700997,Tata,Hatchback,Diesel,9,709343,0,11318,0,97.21,0.246746,0,0.0,7691.72,Medium,11941.0
CUST_030533,43,Female,Ahmedabad,2711138,Audi,Sedan,Petrol,1,895977,12,18791,0,59.4,0.12964,0,0.0,7882.23,Medium,10641.0
CUST_030534,39,Male,Kolkata,966551,Kia,SUV,CNG,8,941926,19,12033,0,65.36,0.09466,0,0.0,5459.03,Low,7370.0
CUST_030535,38,Female,Ahmedabad,3558172,Hyundai,Sedan,Diesel,5,963253,14,18345,2,73.54,0.832481,1,98275.0,57780.46,High,78004.0
CUST_030536,24,Female,Surat,862308,Hyundai,Sedan,Petrol,0,1151274,2,25960,0,90.48,0.165357,0,0.0,11234.18,Medium,17441.0
CUST_030537,75,Male,Jodhpur,1939291,Volkswagen,Hatchback,Petrol,7,716345,37,10605,0,77.79,0.025007,0,0.0,658.14,Low,3000.0
CUST_030538,19,Male,Patna,1709061,Hyundai,Sedan,Petrol,10,1416758,1,5129,0,92.47,0.173345,0,0.0,11286.93,Medium,17523.0
CUST_030539,26,Female,Ahmedabad,2370319,Kia,Sedan,Diesel,1,770037,4,5913,1,77.32,0.533497,0,0.0,31087.23,High,41968.0
CUST_030540,23,Male,Kanpur,1214652,Maruti,SUV,Petrol,9,1264003,5,13340,1,77.19,0.511571,0,0.0,40477.1,High,62841.0
CUST_030541,74,Male,Mysore,1089827,Audi,Sedan,Petrol,1,790200,40,18902,0,60.13,0.236767,0,0.0,10741.87,Medium,15952.0
CUST_030542,36,Female,Ranchi,529907,Mercedes,Hatchback,Petrol,7,790328,14,13943,2,75.73,0.807818,1,36685.0,25347.93,High,34220.0
CUST_030543,42,Male,Ranchi,2808015,Volkswagen,Sedan,CNG,6,1497879,14,17455,0,95.91,0.096634,0,0.0,5971.8,Low,8062.0
CUST_030544,61,Male,Aurangabad,1512838,Kia,SUV,Petrol,2,931822,23,15356,1,80.57,0.089076,0,0.0,5677.08,Low,7664.0
CUST_030545,20,Female,Kochi,1289245,Mahindra,SUV,Petrol,15,1651450,2,3000,0,77.65,0.252477,0,0.0,19488.27,High,30256.0
CUST_030546,21,Male,Ahmedabad,884563,Tata,Sedan,Petrol,5,1017720,1,12798,0,86.59,0.197082,0,0.0,11636.05,Medium,18065.0
CUST_030547,28,Female,Bhopal,1673569,Maruti,SUV,Diesel,0,2085474,9,3000,1,45.36,0.486127,0,0.0,94776.04,High,127948.0
CUST_030548,57,Male,Lucknow,1132520,Mahindra,SUV,Diesel,9,1573162,29,20589,0,73.32,0.133776,0,0.0,14346.86,Medium,19368.0
CUST_030549,74,Female,Indore,686546,Tata,SUV,Petrol,3,2044141,40,13089,0,71.35,0.118625,0,0.0,17232.07,Medium,25590.0
CUST_030550,53,Female,Indore,2577819,Hyundai,Sedan,Petrol,7,915570,18,21591,0,65.98,0.100042,0,0.0,4856.82,Medium,6557.0
CUST_030551,68,Male,Bhubaneswar,1223090,Maruti,Sedan,Petrol,9,1258483,30,8927,0,92.91,0.033586,1,63269.0,1846.61,Low,3000.0
CUST_030552,69,Female,Bhubaneswar,5000000,Kia,Hatchback,EV,1,554041,40,3000,2,73.04,0.489432,0,0.0,17494.05,High,23617.0
CUST_030553,34,Female,Jaipur,1915483,Mercedes,Hatchback,CNG,6,350000,7,3000,0,93.03,0.097225,0,0.0,1174.67,Low,3000.0
CUST_030554,28,Female,Nagpur,1696325,Tata,Hatchback,Petrol,7,871845,6,12348,0,92.77,0.124075,0,0.0,4139.9,Medium,5589.0
CUST_030555,27,Male,Indore,4613648,Volkswagen,Sedan,Diesel,2,1584100,5,15752,0,51.53,0.185649,0,0.0,20360.39,Medium,27487.0
CUST_030556,64,Female,Coimbatore,1726099,Renault,Hatchback,Petrol,5,608110,19,13900,0,81.21,0.077899,0,0.0,1960.0,Low,3000.0
CUST_030557,56,Female,Nagpur,2126446,Ford,SUV,EV,3,1297084,26,12686,0,83.39,0.022665,0,0.0,2842.71,Low,3838.0
CUST_030558,68,Female,Surat,3974692,Audi,SUV,Petrol,3,2743229,40,23246,1,82.13,0.375018,0,0.0,73998.14,High,99897.0
CUST_030559,47,Female,Pune,2874674,Hyundai,Luxury,EV,0,3516503,18,20118,0,75.26,0.102431,0,0.0,54473.72,Medium,73540.0
CUST_030560,74,Male,Patna,1742788,Maruti,SUV,Diesel,0,1632649,40,13357,1,80.02,0.173056,0,0.0,24468.2,Medium,36335.0
CUST_030561,69,Female,Jodhpur,3107138,MG,SUV,Diesel,0,2080992,30,5960,0,94.15,0.024314,0,0.0,3776.86,Low,5099.0
CUST_030562,64,Male,Ahmedabad,4278793,Maruti,Sedan,Diesel,8,1385749,27,9760,1,55.83,0.410467,1,126859.0,38128.25,High,51473.0
CUST_030563,64,Male,Bangalore,5000000,Hyundai,Sedan,Diesel,1,1447943,36,16490,2,54.42,0.672607,1,104021.0,80232.9,High,108314.0
CUST_030564,25,Female,Visakhapatnam,3537859,Hyundai,SUV,Petrol,4,1808592,7,17365,0,93.57,0.089911,0,0.0,10701.98,Low,14448.0
CUST_030565,61,Male,Visakhapatnam,2183177,Tata,Sedan,Petrol,10,1366473,26,21980,0,85.6,0.107751,0,0.0,6880.9,Medium,9289.0
CUST_030566,72,Female,Nagpur,2191230,Mahindra,Hatchback,Petrol,10,350000,31,27841,0,79.53,0.138417,0,0.0,1767.09,Medium,3000.0
CUST_030567,34,Female,Hyderabad,2652157,Maruti,Sedan,Petrol,2,1204956,8,23667,2,47.8,0.849678,1,106375.0,74656.47,High,100786.0
CUST_030568,65,Female,Pune,1709866,Maruti,Sedan,Petrol,4,1196526,25,3893,1,85.81,0.30492,0,0.0,22562.08,High,30459.0
CUST_030569,38,Female,Bhubaneswar,1851133,Tata,SUV,Petrol,9,1676253,9,22064,1,65.05,0.426914,1,85047.0,42624.79,High,57543.0
CUST_030570,30,Female,Visakhapatnam,3918673,Tata,SUV,Petrol,6,2493355,9,11666,1,84.71,0.361218,1,229437.0,59904.63,High,80871.0
CUST_030571,60,Male,Pune,4569710,Toyota,SUV,Petrol,5,1316081,30,33130,0,91.98,0.08891,0,0.0,8245.81,Low,11132.0
CUST_030572,27,Female,Chennai,1865829,Mahindra,Sedan,EV,12,1022330,3,10264,0,77.64,0.444431,0,0.0,31264.14,High,42207.0
CUST_030573,45,Male,Hyderabad,1957538,Hyundai,Luxury,Petrol,4,6242140,23,18319,2,92.98,0.332018,0,0.0,211285.08,High,150000.0
CUST_030574,72,Male,Ahmedabad,4346433,Mahindra,SUV,Petrol,2,1497500,40,27466,0,88.23,0.097603,0,0.0,11155.21,Low,16565.0
CUST_030575,27,Male,Kolkata,1878057,Mahindra,Hatchback,Diesel,2,599138,8,28774,0,89.52,0.228427,0,0.0,7288.74,Medium,9840.0
CUST_030576,27,Female,Kanpur,1398409,Audi,SUV,EV,9,1411957,4,24629,0,86.44,0.240484,0,0.0,28045.12,Medium,37861.0
CUST_030577,72,Male,Bangalore,1787225,Tata,SUV,Petrol,0,1316850,39,14263,0,98.1,0.027096,0,0.0,2778.83,Low,4127.0
CUST_030578,63,Female,Kanpur,1890807,Hyundai,SUV,Petrol,5,2360543,22,27495,1,76.18,0.373364,0,0.0,61275.51,High,82722.0
CUST_030579,44,Female,Bhopal,3852320,Mahindra,Hatchback,Diesel,2,663185,9,20326,0,98.67,0.026337,0,0.0,832.4,Low,3000.0
CUST_030580,41,Female,Mumbai,2690373,Tata,Sedan,Diesel,0,1020368,16,25644,1,52.13,0.395658,1,103479.0,33022.26,High,44580.0
CUST_030581,73,Male,Ahmedabad,2189811,MG,Hatchback,Petrol,8,659276,30,4852,0,92.08,0.104093,0,0.0,2800.68,Medium,4159.0
CUST_030582,59,Female,Bhubaneswar,3067219,Hyundai,Hatchback,Petrol,0,717219,27,14322,1,79.47,0.244012,0,0.0,7841.07,Medium,10585.0
CUST_030583,70,Female,Kolkata,1979012,Hyundai,Sedan,Diesel,5,1377522,37,24050,1,57.0,0.512946,0,0.0,50974.22,High,68815.0
CUST_030584,23,Male,Kochi,1027958,Mahindra,Sedan,Diesel,4,735545,1,18288,0,74.33,0.074627,0,0.0,3188.08,Low,4949.0
CUST_030585,48,Male,Delhi,2360048,Renault,Luxury,Petrol,0,4512292,13,30219,2,73.45,0.546352,0,0.0,287506.53,High,150000.0
CUST_030586,60,Female,Coimbatore,1822111,Mahindra,Hatchback,Petrol,0,862899,27,16104,0,82.04,0.072362,0,0.0,2892.83,Low,3905.0
CUST_030587,20,Male,Kanpur,2429400,Ford,Sedan,Petrol,0,1075934,2,10880,0,95.36,0.09819,0,0.0,6160.09,Low,9564.0
CUST_030588,47,Male,Visakhapatnam,5000000,Kia,Hatchback,EV,2,611240,16,10537,1,87.44,0.097427,0,0.0,3788.23,Low,5114.0
CUST_030589,21,Female,Nagpur,1207497,Tata,Hatchback,Petrol,1,384092,3,27785,2,59.48,0.927725,1,17402.0,18257.56,High,28345.0
CUST_030590,70,Male,Hyderabad,2316791,Hyundai,Hatchback,Petrol,0,350000,31,25116,1,68.6,0.483587,1,15693.0,9170.93,High,12381.0
CUST_030591,57,Female,Bhubaneswar,2335941,Toyota,Hatchback,EV,3,478619,23,3194,0,89.32,0.037348,0,0.0,986.05,Low,3000.0
CUST_030592,28,Male,Kochi,2488446,Maruti,Hatchback,Petrol,8,588182,4,21621,0,63.05,0.180162,0,0.0,3925.81,Medium,5300.0
CUST_030593,48,Male,Agra,5000000,Hyundai,Hatchback,EV,8,668037,20,22436,1,83.57,0.210617,1,32726.0,7799.73,Medium,10530.0
CUST_030594,24,Female,Ahmedabad,4460090,Maruti,SUV,Petrol,6,1936646,0,3000,0,56.5,0.306058,1,181690.0,44294.45,High,68767.0
CUST_030595,64,Male,Hyderabad,2275638,Toyota,SUV,Petrol,1,2682785,27,31438,1,82.29,0.155846,0,0.0,34373.77,Medium,46405.0
CUST_030596,29,Male,Delhi,2477855,Kia,SUV,Petrol,0,2143614,5,19522,0,66.32,0.12202,0,0.0,21981.06,Medium,29674.0
CUST_030597,53,Male,Visakhapatnam,1384869,Mercedes,Sedan,Diesel,6,1105283,17,17861,1,91.26,0.257288,0,0.0,16951.17,High,22884.0
CUST_030598,22,Female,Chennai,2571322,Maruti,Luxury,Diesel,1,4458425,1,26363,0,92.33,0.151283,0,0.0,76620.49,Medium,118953.0
CUST_030599,27,Male,Patna,2890935,Maruti,Luxury,Petrol,1,3337135,2,19275,0,88.04,0.101315,0,0.0,31717.45,Medium,42819.0
CUST_030600,74,Male,Raipur,1616975,Maruti,Sedan,Petrol,14,812644,40,21089,0,81.89,0.139303,0,0.0,4393.18,Medium,6524.0
CUST_030601,40,Male,Kanpur,1960696,Hyundai,Hatchback,Petrol,5,497674,14,24162,0,56.23,0.180535,0,0.0,3939.22,Medium,5318.0
CUST_030602,25,Female,Vadodara,2930709,Renault,SUV,Petrol,0,2100885,7,11440,0,78.37,0.080451,0,0.0,12638.58,Low,17062.0
CUST_030603,58,Male,Kolkata,4256901,Maruti,Hatchback,Diesel,0,726802,18,20825,0,86.49,0.069116,0,0.0,2817.56,Low,3804.0
CUST_030604,29,Male,Jaipur,3089851,Kia,Hatchback,Petrol,1,369920,7,8700,0,63.4,0.047602,0,0.0,833.65,Low,3000.0
CUST_030605,52,Male,Jaipur,3602290,Honda,Hatchback,Diesel,2,636178,18,19373,0,76.65,0.050715,0,0.0,1621.99,Low,3000.0
CUST_030606,64,Female,Indore,2377394,Hyundai,Luxury,Diesel,2,3721604,34,11035,0,83.79,0.032118,0,0.0,12406.32,Low,16749.0
CUST_030607,57,Male,Bhopal,1272745,Ford,Sedan,Petrol,2,654352,24,24309,0,88.29,0.030479,0,0.0,1131.77,Low,3000.0
CUST_030608,32,Female,Lucknow,1658701,Maruti,Sedan,Petrol,1,1003918,11,18867,0,82.23,0.014708,0,0.0,869.54,Low,3000.0
CUST_030609,31,Female,Mumbai,2281330,Hyundai,SUV,Petrol,9,1911558,13,26406,0,89.21,0.111766,0,0.0,13679.0,Medium,18467.0
CUST_030610,30,Female,Nagpur,2274354,Mahindra,Sedan,Petrol,0,1319301,9,11819,1,74.34,0.244404,0,0.0,20521.12,Medium,27704.0
CUST_030611,54,Female,Lucknow,3532431,Honda,Hatchback,Petrol,9,746236,31,11298,1,80.96,0.194598,0,0.0,5632.54,Medium,7604.0
CUST_030612,56,Female,Vadodara,2379365,Honda,Hatchback,Diesel,8,350000,27,7623,0,74.25,0.040941,0,0.0,625.67,Low,3000.0
CUST_030613,48,Male,Hyderabad,1628706,Tata,Sedan,EV,3,1133996,14,18961,1,74.8,0.336296,1,98207.0,34667.79,High,46802.0
CUST_030614,41,Female,Kota,2363794,Honda,Hatchback,Diesel,2,465497,9,25031,0,83.98,0.026225,0,0.0,558.41,Low,3000.0
CUST_030615,21,Female,Aurangabad,1974509,Ford,SUV,EV,1,1714354,3,12423,0,90.43,0.074008,0,0.0,11686.98,Low,18144.0
CUST_030616,66,Male,Visakhapatnam,2617913,Maruti,Hatchback,Petrol,0,641239,40,21755,1,81.57,0.399905,1,29271.0,12348.61,High,16671.0
CUST_030617,56,Male,Pune,5000000,Kia,Hatchback,EV,8,350000,25,23161,0,89.95,0.028507,0,0.0,573.03,Low,3000.0
CUST_030618,55,Male,Indore,5000000,Mahindra,Sedan,EV,14,710603,23,17575,1,74.1,0.541849,1,28826.0,23878.65,High,32236.0
CUST_030619,24,Female,Nagpur,2787451,Toyota,SUV,EV,5,1824711,6,23263,0,93.25,0.168682,0,0.0,27706.78,Medium,43015.0
CUST_030620,34,Male,Visakhapatnam,1928269,Hyundai,SUV,Petrol,1,2600614,12,23786,0,99.22,0.050022,0,0.0,9045.61,Low,12212.0
CUST_030621,35,Male,Lucknow,3128840,Toyota,Sedan,Petrol,9,923185,11,18624,2,53.15,0.832521,1,41906.0,42657.11,High,57587.0
CUST_030622,52,Male,Kanpur,633703,Kia,Hatchback,Petrol,0,648588,23,10044,0,74.87,0.073812,0,0.0,2255.98,Low,3046.0
CUST_030623,63,Male,Visakhapatnam,1038634,Hyundai,SUV,Diesel,2,1861283,24,17649,1,69.52,0.257964,0,0.0,40730.82,High,54987.0
CUST_030624,68,Male,Jaipur,3902146,Ford,Sedan,Petrol,10,782609,38,8585,2,66.01,0.782276,1,35960.0,32172.94,High,43433.0
CUST_030625,48,Male,Visakhapatnam,1596579,Hyundai,SUV,Petrol,9,1355467,14,7607,0,94.28,0.083271,0,0.0,6532.64,Low,8819.0
CUST_030626,39,Male,Coimbatore,1583931,Kia,Hatchback,Petrol,0,350000,10,9292,0,90.23,0.085385,0,0.0,1357.39,Low,3000.0
CUST_030627,41,Male,Bhopal,3593714,Hyundai,Hatchback,Petrol,1,703864,15,20371,0,83.34,0.118422,0,0.0,3765.98,Medium,5084.0
CUST_030628,60,Female,Ahmedabad,3014521,Skoda,Sedan,Diesel,5,1338792,28,32244,1,87.01,0.10433,0,0.0,9417.52,Medium,12714.0
CUST_030629,36,Female,Visakhapatnam,2170156,Mahindra,SUV,Diesel,7,1607158,13,7908,1,74.57,0.329679,0,0.0,39389.39,High,53176.0
CUST_030630,42,Female,Vadodara,2529522,Kia,Hatchback,Petrol,2,578286,16,26321,0,97.38,0.043943,0,0.0,1084.77,Low,3000.0
CUST_030631,63,Female,Raipur,2493484,Volkswagen,SUV,Petrol,0,2250641,28,10007,0,92.83,0.039437,0,0.0,5934.81,Low,8012.0
CUST_030632,49,Male,Ahmedabad,5000000,Tata,Hatchback,Petrol,0,498404,19,19878,1,42.77,0.267137,0,0.0,7630.75,High,10302.0
CUST_030633,45,Male,Kolkata,1341996,Maruti,SUV,Diesel,4,1398214,11,11309,0,84.39,0.121106,0,0.0,13945.28,Medium,18826.0
CUST_030634,60,Male,Mumbai,3513327,Maruti,Hatchback,EV,0,816112,31,15576,0,71.54,0.060344,0,0.0,3577.67,Low,4830.0
CUST_030635,34,Male,Indore,4158997,Maruti,Hatchback,Petrol,8,575968,15,9659,0,72.93,0.094654,0,0.0,2131.94,Low,3000.0
CUST_030636,21,Female,Visakhapatnam,728283,Maruti,SUV,EV,0,1311775,1,19229,0,73.58,0.268102,1,153916.0,37235.63,High,57808.0
CUST_030637,63,Male,Vadodara,2897963,Skoda,Hatchback,Diesel,2,509329,27,25265,1,77.8,0.304752,0,0.0,8076.99,High,10904.0
CUST_030638,44,Male,Coimbatore,2006578,Ford,Hatchback,Diesel,7,389630,18,11239,2,91.18,0.59391,0,0.0,10736.88,High,14495.0
CUST_030639,36,Male,Pune,1398828,MG,Luxury,Petrol,1,5936267,9,21096,1,56.77,0.548006,1,642582.0,371691.32,High,150000.0
CUST_030640,23,Male,Guwahati,1417857,Maruti,Hatchback,Petrol,10,394278,2,9056,0,71.1,0.077744,0,0.0,1056.0,Low,3000.0
CUST_030641,71,Female,Mumbai,5000000,Maruti,SUV,Petrol,0,1332488,36,13560,0,91.18,0.081826,0,0.0,8637.43,Low,12827.0
CUST_030642,60,Female,Delhi,1052498,Hyundai,Hatchback,Petrol,3,634675,30,20541,1,69.09,0.142314,0,0.0,4569.85,Medium,6169.0
CUST_030643,33,Female,Visakhapatnam,3101836,Ford,Sedan,Diesel,0,777372,5,22432,0,80.58,0.037816,0,0.0,1989.94,Low,3000.0
