customer_id,age,gender,city,car_brand,car_model,engine_cc,vehicle_age_years,vehicle_value_inr,driving_score,annual_mileage_km,previous_claims_count,years_licensed,claim_occurred,actual_claim_amount_inr,claim_probability_true,risk_level
28fa015b-e228-4b44-95b3-1ec8710a6fee,69,female,jaipur,kia,Carens,1732,14,130000.0,27.1,19076,1,32,0,,0.3272,high
15d1a90b-ff66-4600-b007-71a0e57bb40e,58,male,vadodara,kia,Sonet,1642,6,165000.0,74.6,10456,0,20,0,,0.1077,medium
8e5b6d43-d667-4940-aa3e-c7dc326d3715,66,female,ahmedabad,volkswagen,Polo,1797,6,456000.0,68.0,16413,0,41,0,,0.1221,medium
5d12eaed-ea2e-4c58-81bb-d8a99cf83e8f,35,female,patna,honda,Jazz,2363,1,1273000.0,62.3,5965,1,12,0,,0.0944,low
a8318a31-bc75-445b-a840-74a533769da1,41,female,lucknow,ford,Freestyle,2384,7,292000.0,46.8,12206,0,5,0,,0.1252,medium
7307dcf0-e7ab-42e6-b8d0-bd7359b457b2,27,male,visakhapatnam,mahindra,Scorpio,1063,11,330000.0,43.6,22230,1,4,0,,0.2965,high
6917d6bb-cf95-498b-a21b-79abc3da6daa,55,female,hyderabad,maruti,WagonR,957,5,443000.0,47.5,11244,0,29,0,,0.1207,medium
2ba4b9f6-7b30-4283-831b-bd0592c817d4,69,male,chennai,honda,Jazz,2100,9,398000.0,77.4,10006,0,8,0,,0.0975,low
afc4405a-bfab-4a2d-b632-f593c1c933ce,85,female,jaipur,kia,Carnival,1577,5,201000.0,70.2,8746,0,5,0,,0.1689,medium
2bf9a623-0a9c-477c-aab5-c0fb23763c23,40,female,visakhapatnam,maruti,WagonR,1031,12,306000.0,100.0,4695,1,1,0,,0.0248,low
eca32015-8874-411a-b5df-ca7f042281c7,57,female,visakhapatnam,maruti,WagonR,1153,15,236000.0,53.3,14052,1,19,1,103600.0,0.2682,high
bd58463a-3a37-4bd4-a615-626156aa4fde,31,female,jaipur,honda,City,1641,2,1319000.0,67.1,20223,1,2,0,,0.1117,medium
f368d833-cbe7-4ca0-9cb4-940cad9bbc11,84,female,vadodara,tata,Safari,956,6,496000.0,42.9,9753,3,64,1,181100.0,0.4689,high
0fabaa59-a4c3-4cfc-a05f-7d9a6778d51d,41,male,agra,honda,City,2131,10,277000.0,51.0,23458,1,18,0,,0.2318,medium
1a8884b3-8714-41ce-829b-eaa8ddf71f46,28,male,agra,maruti,Swift,1500,1,957000.0,66.8,19674,1,1,0,,0.1715,medium
222611be-cc42-493a-b7cd-883326f9f25f,40,male,coimbatore,hyundai,i20,1789,13,488000.0,73.7,13808,0,9,0,,0.1133,medium
37657f3a-35cf-41c0-97fe-951e9dc7067a,47,male,nagpur,maruti,Dzire,1039,6,232000.0,58.4,8527,2,24,1,26400.0,0.2738,high
88a90f2c-bc93-41fb-b660-7c7647e7e2e5,73,female,delhi,maruti,WagonR,1473,6,433000.0,70.6,8774,1,14,0,,0.2421,medium
6e8b0290-a6f5-45cf-9458-7f941cd7f4f0,57,male,patna,mahindra,Thar,828,2,441000.0,84.8,7115,1,15,0,,0.1127,medium
0e735936-d224-4e99-88a6-6834a4f62e4c,63,female,visakhapatnam,maruti,Swift,1625,3,1082000.0,66.4,11653,0,36,0,,0.088,low
238657ef-ced8-45f5-9534-70019445e373,28,male,pune,bmw,X1,2525,8,2243000.0,97.6,8539,0,5,0,,0.02,low
9370ba56-eb32-447b-81ef-eb12297473a4,83,male,jaipur,maruti,Swift,862,10,484000.0,62.6,9846,1,31,0,,0.2805,high
d57e81f5-7df1-42b8-a5dc-6f41734f4150,51,male,visakhapatnam,maruti,Baleno,1575,1,840000.0,42.6,8443,0,12,0,,0.1414,medium
824f6c27-d450-4843-bc4c-3292446759d8,43,female,coimbatore,hyundai,Creta,1473,7,413000.0,86.1,15581,0,10,0,,0.02,low
ff511f69-aaef-45cd-835a-381e22f491b0,18,female,delhi,kia,Sonet,1282,0,1032000.0,84.4,17185,3,0,1,422100.0,0.3973,high
5e1443fb-9e85-4171-91fa-b4aea6b2e060,71,male,pune,maruti,Baleno,1393,10,248000.0,84.4,25600,0,5,0,,0.165,medium
a9d4a15a-c784-4ee4-86c2-2fda115d1d5d,67,male,kanpur,toyota,Innova,1745,6,673000.0,63.3,12332,0,25,0,,0.1103,medium
089c5ca1-f556-4160-b92b-60c4dee13bd8,69,male,bhopal,tata,Harrier,1241,2,432000.0,67.9,24045,0,17,0,,0.0965,low
405494fb-6dbd-4cd3-86a9-c9c997a23076,21,male,agra,maruti,WagonR,1079,13,528000.0,52.8,7387,0,1,0,,0.2859,high
a036933e-2896-410b-b03c-d0cd82f01453,72,male,visakhapatnam,toyota,Glanza,2173,9,874000.0,100.0,19994,1,12,0,,0.2211,medium
ee87f4f5-ca35-4816-9b10-6a822d01cf04,42,male,coimbatore,maruti,WagonR,1722,1,1431000.0,76.3,12502,2,4,0,,0.1929,medium
85d66f7f-b623-4429-9c89-444142d85605,53,female,indore,hyundai,Verna,1580,5,233000.0,65.2,25187,3,22,0,,0.3442,high
5e38025e-e935-4cb9-8695-92e89e6c01cb,28,female,kolkata,maruti,Baleno,1779,2,826000.0,61.4,39780,1,10,0,,0.2553,high
4838864d-e1f0-46d7-99aa-6f68c50e7bb2,61,male,kolkata,tata,Harrier,1388,5,490000.0,73.4,13204,1,23,1,195300.0,0.1565,medium
5cf3f323-6fa6-4a65-bf09-406bfa35869f,42,female,pune,nissan,GT-R,1784,12,499000.0,90.3,16387,0,8,0,,0.02,low
b62e3164-4864-4753-ab63-0b5b5df391db,63,male,nagpur,volkswagen,Polo,1703,15,577000.0,44.4,8504,1,17,0,,0.2874,high
94c12c56-0224-45b1-ac13-510671963871,59,male,pune,maruti,WagonR,974,9,286000.0,36.1,24435,0,10,1,74200.0,0.2343,medium
24d40c6a-6538-41e0-b166-0f4d72841475,45,male,lucknow,toyota,Fortuner,1495,10,462000.0,68.6,17251,0,9,0,,0.1323,medium
dd46ca2e-2c7c-4646-8999-1fd183679ee4,60,male,chennai,hyundai,Venue,1527,7,148000.0,75.8,21838,3,7,0,,0.338,high
9080f828-98a6-4fd3-b359-90435896d0c8,27,female,indore,tata,Nexon,1081,8,302000.0,81.7,7821,1,4,0,,0.1311,medium
e4e13a70-ad2f-44f0-87c0-e0b9771aa227,29,female,bhopal,maruti,Swift,925,12,191000.0,76.0,24075,0,10,0,,0.1188,medium
b2c9ff78-fee1-41c1-b18d-f2286fc00bc1,34,female,chennai,maruti,Dzire,853,15,480000.0,56.5,21448,1,16,0,,0.1716,medium
8a224ff0-ee64-4ea0-935c-ee4d1420afd6,59,female,surat,maruti,Swift,1693,4,775000.0,58.2,12581,0,2,0,,0.1298,medium
258d3858-4bfd-4528-a650-01a0a8080890,85,male,delhi,volkswagen,Virtus,1971,8,992000.0,66.7,11542,0,34,0,,0.2054,medium
b9faf359-66c4-4445-a41d-91af49d2341d,69,male,delhi,honda,Jazz,1975,2,806000.0,53.7,19224,0,12,1,461500.0,0.149,medium
fa343673-00d3-43b1-86b4-967d9e782177,69,female,coimbatore,tata,Harrier,1358,6,316000.0,66.3,10776,0,27,0,,0.0935,low
687ba84f-048d-494b-a282-761a18277614,70,male,coimbatore,hyundai,Verna,1436,14,283000.0,67.4,29161,0,25,0,,0.1647,medium
6d139f2d-9520-429b-9dde-42a59bd22be5,55,male,delhi,honda,WR-V,1920,10,410000.0,60.4,23592,0,10,0,,0.1431,medium
2a266f97-b361-46de-839e-e4b9131f179d,47,male,indore,toyota,Innova,2029,8,911000.0,86.9,22295,0,28,0,,0.02,low
8af874d8-5551-47df-ad83-6a6e3a88bcad,23,male,bangalore,tata,Harrier,933,8,531000.0,83.2,15596,0,1,0,,0.1475,medium
dceb94b4-fc32-4bb3-ac22-b36c7bbcbe2c,55,male,agra,mahindra,Thar,916,5,435000.0,82.7,16473,2,3,0,,0.2051,medium
9ab8571a-9910-49a7-a329-aeed9edaecb4,85,male,bhopal,mahindra,Scorpio,1508,14,487000.0,63.8,40478,1,12,1,81700.0,0.356,high
b2e5bc81-60c4-4f7b-9725-3e8ce3b351fc,69,female,agra,maruti,Alto,1263,6,429000.0,58.0,18987,1,47,0,,0.1993,medium
7fc978c3-72c2-40fe-a245-94728dd0e3b5,35,male,chennai,toyota,Fortuner,2296,0,2039000.0,66.4,6383,0,7,0,,0.1253,medium
937703d3-1ac3-4c40-9c6e-e5e0fe29eedf,67,other,pune,maruti,WagonR,982,9,341000.0,93.2,9728,1,22,0,,0.136,medium
59651f95-5d30-495f-9d78-3c7571d1bba3,85,female,mumbai,maruti,Dzire,1216,6,469000.0,54.7,15042,1,59,0,,0.2704,high
854fd0a6-b0c8-4886-8358-c78d427eae6e,76,female,pune,volkswagen,Taigun,1519,1,2981000.0,71.7,15175,0,56,0,,0.1368,medium
f58db870-c13b-4d8a-bb34-07c6e4958084,44,male,bhopal,maruti,Alto,1634,1,954000.0,64.1,15903,0,15,0,,0.0771,low
c9b2ea02-f997-4244-9d6a-75303f36a676,22,male,hyderabad,kia,Seltos,841,8,333000.0,60.1,31378,0,2,1,106800.0,0.2685,high
562cb366-d55c-4f66-9106-0fa09ae3cbb6,34,male,nagpur,hyundai,Tucson,1445,9,306000.0,45.6,9972,0,4,1,67300.0,0.1892,medium
ff361d07-def6-4019-bb9d-0cd373fd113c,29,male,delhi,mahindra,Thar,1664,7,327000.0,68.7,13120,0,1,0,,0.1114,medium
f93521fb-5fda-4978-8ced-b97c1cd0be9d,27,male,patna,other,Generic Model A,1448,8,130000.0,78.5,16231,0,8,1,18800.0,0.0888,low
977ab215-da11-4e47-9a9b-f09d1a579d9c,63,female,pune,hyundai,Tucson,1053,1,855000.0,73.5,10586,0,4,0,,0.0686,low
09390237-d2e9-4089-8750-8801183716d9,52,female,surat,maruti,Alto,1237,1,523000.0,79.1,6362,1,33,0,,0.1373,medium
fad56e74-d459-45c2-bbea-a6002fa1bb35,75,male,mumbai,maruti,Baleno,973,10,170000.0,43.9,11266,0,5,0,,0.2878,high
3f742ed0-3438-4a3d-9b0a-483463cb876c,78,male,chennai,maruti,Alto,1675,12,287000.0,62.5,12789,0,2,0,,0.1742,medium
eb78f4d7-c889-48be-bb6f-b4d9e896c4d8,20,male,kolkata,mahindra,XUV700,1266,6,531000.0,59.8,10087,1,2,0,,0.2724,high
3f941008-a1bf-4b58-94f0-f92757671e3a,28,male,indore,mahindra,Scorpio,1071,13,473000.0,72.6,10231,0,5,0,,0.1582,medium
bc85e60e-a9d1-4722-a13c-c6c906cf7998,31,female,surat,maruti,Dzire,1225,12,361000.0,70.7,9795,0,1,0,,0.086,low
60becf3b-5c38-43bb-b967-cb528098c646,45,male,patna,kia,Carnival,949,12,211000.0,89.9,9074,0,16,0,,0.0443,low
f212f939-74db-490b-b239-66d7f07f555d,56,male,vadodara,ford,Endeavour,2428,3,836000.0,48.0,17268,0,33,0,,0.175,medium
6f4490d0-b878-4036-a7e5-dc0fb5435d42,70,female,hyderabad,hyundai,Venue,902,5,184000.0,68.8,14537,0,30,0,,0.0951,low
370349c3-cc9d-48fc-a328-b1910fb4173a,58,female,pune,skoda,Slavia,1228,11,1042000.0,63.9,12463,0,14,0,,0.1529,medium
5931d73f-a5bb-48ab-a85c-4680aa9226d6,18,female,coimbatore,maruti,Alto,1013,11,237000.0,78.9,23219,0,0,0,,0.1793,medium
6db7d94e-87f1-4400-8dcd-9ea055b0fea7,56,female,kanpur,tata,Harrier,1238,4,517000.0,59.2,7781,3,9,1,250600.0,0.3507,high
03b262be-addc-41c5-bd1a-84d953aebf11,20,male,delhi,hyundai,Creta,1177,12,529000.0,87.1,14072,2,1,1,93900.0,0.3297,high
2efeec67-0724-4bef-9ad1-4a241ccc5568,37,female,chennai,hyundai,Verna,1089,2,645000.0,36.6,27525,0,10,0,,0.1396,medium
a6d7eb2d-8fd5-4dfb-8e4e-b485b6766825,36,male,visakhapatnam,maruti,Swift,1083,4,688000.0,94.0,12069,0,17,0,,0.02,low
9b75dfbd-526a-4e57-88e7-52856f134a5c,63,female,surat,tata,Punch,1156,13,264000.0,41.6,21767,0,40,0,,0.248,medium
0058c33d-2e36-47f6-9030-e5440fe0b1fa,59,male,indore,mahindra,Bolero,1011,11,172000.0,62.9,14565,1,35,0,,0.1929,medium
f2457dd7-e5f3-4337-8ac9-94f6c8db499d,66,male,surat,maruti,WagonR,1330,11,444000.0,74.6,22210,1,45,0,,0.1928,medium
aabc1588-f370-4b62-89b4-db7d50e2722b,40,male,kanpur,skoda,Kushaq,1923,10,492000.0,64.4,8042,0,10,0,,0.1363,medium
03c1db4b-0fb9-4233-8f5d-7b0c3d07afea,21,female,kanpur,maruti,Baleno,1595,15,238000.0,93.4,17411,0,2,1,107700.0,0.1548,medium
aaba60c7-6a18-4653-a44c-bbd76671d3b9,57,female,hyderabad,jeep,Grand Cherokee,3486,3,1883000.0,58.4,15046,0,21,0,,0.1291,medium
a9479f29-774d-4593-b5fd-eca94f357a54,83,male,ahmedabad,other,Generic Model B,1598,10,241000.0,79.6,17221,1,23,0,,0.2457,medium
acba41ff-67bd-4dbe-91ae-e42ee9d245eb,42,female,mumbai,maruti,Alto,1546,5,425000.0,84.3,16232,1,2,0,,0.0996,low
45af477f-fb36-4662-98d3-dfe58b872a3b,62,other,coimbatore,maruti,Baleno,1696,0,1588000.0,47.9,16484,0,12,0,,0.1258,medium
88096150-1b83-45fb-ac60-2fc2b0c7e983,27,male,delhi,maruti,WagonR,1378,2,689000.0,54.7,21018,0,4,0,,0.1619,medium
8bc4d57b-1edf-4eb4-a9f9-34e53d3ba802,52,male,patna,nissan,Micra,1021,6,454000.0,59.6,13725,0,23,0,,0.1091,medium
1505eb1b-fe39-48dc-aa45-d982499b5ac3,43,female,jaipur,maruti,Baleno,1492,6,215000.0,73.9,59025,1,5,0,,0.1963,medium
ff94a60d-46c6-4360-b14e-e4c1a188269f,18,female,mumbai,volkswagen,Polo,1825,7,799000.0,70.9,20571,2,0,0,,0.3625,high
a2568130-e898-4153-9bb1-1713b47ee73d,47,male,mumbai,honda,CR-V,1622,7,428000.0,75.0,20763,0,9,0,,0.0414,low
ef6bf601-2b98-4ce2-b2fe-aa05078da20f,58,male,mumbai,honda,WR-V,2037,10,397000.0,76.2,16633,0,2,0,,0.1353,medium
5652fc57-a6a7-49eb-b592-60ea68f3e157,61,male,bhopal,maruti,WagonR,1602,13,460000.0,49.8,19743,0,27,0,,0.1373,medium
39779c32-b96b-499a-bb11-d12f3864985c,46,male,delhi,tata,Altroz,1451,13,479000.0,68.0,27913,0,26,0,,0.1363,medium
b36e755b-a19c-4b26-b85a-328040e6ac39,57,female,jaipur,maruti,Swift,1477,8,196000.0,68.6,9664,1,38,0,,0.1735,medium
dc892bc6-35a6-4f24-bf21-94fe68aa3f79,60,male,surat,maruti,WagonR,1509,5,667000.0,75.3,16137,0,40,1,224800.0,0.0958,low
3eccb616-4428-4a96-a028-45bfce50b158,30,female,chennai,volkswagen,Vento,1934,0,2896000.0,53.1,12776,1,8,0,,0.2111,medium
b6e1e7a6-79f9-4ee1-858b-a4739850d4ba,39,male,visakhapatnam,kia,Carnival,1488,1,831000.0,68.0,27149,0,12,1,409500.0,0.0605,low
7d263aa8-5e9a-4728-a59b-b5449e9d9d82,79,female,kanpur,maruti,Dzire,1758,11,266000.0,53.5,14128,0,6,1,16200.0,0.2497,medium
eb01206e-7aec-43f8-b8d3-695e2cf35ff8,67,male,hyderabad,mahindra,Thar,1672,10,265000.0,74.7,16479,0,45,0,,0.086,low
c0e3aff9-ac8c-4f68-bf7e-52d134e6c199,23,male,vadodara,maruti,Baleno,1093,4,367000.0,63.6,9283,0,5,0,,0.2099,medium
5e9f6146-c3ca-44a9-96bd-cd178799d95d,63,male,nagpur,kia,Seltos,809,15,393000.0,72.8,11373,0,34,0,,0.1235,medium
aac546cf-c87e-446b-a066-e1cab2c59c35,23,female,surat,maruti,WagonR,1389,1,583000.0,73.0,5263,1,2,1,295300.0,0.2615,high
fd4725ac-bd4a-4669-ab76-8c13df811e71,22,male,agra,maruti,Swift,1714,15,281000.0,46.4,13791,0,3,1,76600.0,0.2869,high
a00c7dfd-6b59-4420-8b52-e74a8f447f6f,83,female,agra,mahindra,Scorpio,1297,13,297000.0,67.7,27108,0,42,0,,0.207,medium
4755c703-05ac-4001-86a5-c1e7af49efa3,64,male,surat,kia,Seltos,957,4,312000.0,68.6,10528,0,18,0,,0.063,low
a5bf4479-9496-41ff-aaa1-4f1b311a9bfa,43,female,hyderabad,toyota,Innova,2204,14,932000.0,57.1,28405,0,7,1,434600.0,0.1539,medium
cab8b083-3596-47ad-bcd8-6c77ab785f51,28,other,mumbai,skoda,Octavia,1588,6,871000.0,58.2,18906,1,8,0,,0.2274,medium
0022233c-d987-4715-b21b-4e09e60266d4,82,female,visakhapatnam,honda,CR-V,2292,9,522000.0,75.9,9636,2,5,1,253500.0,0.3028,high
3a6ca06a-32aa-4990-a890-ddf3d389629e,42,male,ahmedabad,kia,Sonet,1758,9,232000.0,68.6,14679,0,24,0,,0.0855,low
15634925-9302-4fa5-82da-9d891d505cc6,60,male,bangalore,hyundai,Tucson,1684,15,193000.0,60.9,20469,1,15,0,,0.2331,medium
ffc85e85-8849-4b47-936e-b7f5ebc9258c,55,male,vadodara,maruti,WagonR,1358,1,677000.0,80.8,13623,1,37,0,,0.1212,medium
3cb76ffe-6bf5-41e5-9ce4-3f4697366a89,25,female,bhopal,honda,WR-V,2340,4,701000.0,82.6,13012,3,7,0,,0.2844,high
052f3aaf-6181-43f9-a366-b028a41ba4a6,63,female,visakhapatnam,maruti,Baleno,1017,15,179000.0,71.2,33405,0,21,0,,0.227,medium
f28c773a-6daf-4c62-8f44-4cf7ae62030e,68,male,indore,mahindra,Scorpio,1539,9,207000.0,80.8,9823,0,4,0,,0.0951,low
583f4d7f-e718-4d8c-9821-2be0d5a96a2a,63,male,bangalore,maruti,Swift,1151,8,201000.0,74.2,10481,0,41,0,,0.0436,low
b7e40458-4ade-498a-b594-baa2a7960c34,81,male,chennai,maruti,Alto,1190,11,345000.0,61.8,5108,1,22,0,,0.2817,high
a0ad4a2a-0ea8-4b0a-9c23-29241f531b2f,75,male,coimbatore,tata,Altroz,1140,12,268000.0,53.4,12505,1,50,0,,0.3469,high
394d15c9-6ea1-4918-9ced-142a868fd5a7,22,male,chennai,hyundai,Verna,1444,12,257000.0,45.5,16401,0,1,0,,0.2939,high
01b08b67-fb6c-46e2-aaf3-6a5e4c536857,61,male,delhi,maruti,WagonR,1594,4,566000.0,41.0,12445,0,5,0,,0.1863,medium
e9a20178-5b91-49bb-a14a-3e56d128e1b4,63,male,indore,hyundai,Tucson,1227,5,333000.0,46.1,15810,1,12,0,,0.2542,high
0b5feedf-99c7-476d-b6a2-8af9962ba568,79,female,kolkata,honda,CR-V,2040,0,1152000.0,75.8,14926,1,13,0,,0.2596,high
c011e8ee-0f3e-4d76-ae07-72630697e3b0,54,female,visakhapatnam,toyota,Urban Cruiser,1288,5,644000.0,52.4,15778,0,2,0,,0.0947,low
955e3a7d-db20-4ac9-a59c-f01e7bfbe83b,40,female,visakhapatnam,maruti,Swift,1091,11,224000.0,97.3,27035,1,4,1,108000.0,0.099,low
654be765-131f-4f7d-9ecd-0096f14b3596,65,female,coimbatore,ford,Figo,1659,7,190000.0,68.5,8939,0,46,0,,0.0906,low
f7a4093f-418b-4d4d-ac14-025c33451caf,40,male,delhi,honda,CR-V,2483,13,203000.0,74.2,9970,0,2,0,,0.0803,low
90290c95-8343-4d79-afd0-e20e7f2af791,57,female,bhopal,skoda,Octavia,2371,6,640000.0,92.8,12079,0,15,0,,0.0338,low
a4efbf48-1a72-4c2b-9143-f5ca265f2fd0,41,male,mumbai,honda,City,1803,5,205000.0,77.1,13354,1,3,0,,0.1046,medium
de5d326a-be26-4c27-9b0c-1dd4258f8a0e,41,female,vadodara,toyota,Innova,1880,6,914000.0,63.3,19898,3,12,0,,0.3006,high
4de54dcc-28aa-46ef-8624-c9ef44b9e6fb,58,male,lucknow,tata,Altroz,1527,13,177000.0,69.8,32632,0,28,1,11800.0,0.1989,medium
afa05957-c1ba-4914-8d07-8b6373b33cb0,68,female,patna,ford,Freestyle,2290,7,444000.0,56.6,14631,0,25,0,,0.1294,medium
e04b1aaa-24e1-42bd-95fb-fbe59662ee7e,72,female,bhopal,skoda,Octavia,1745,0,2563000.0,100.0,16456,0,1,0,,0.096,low
195bde73-eb4f-4b93-ab4a-8b3e4a85857c,78,male,kanpur,maruti,Alto,841,4,745000.0,64.3,7233,0,23,0,,0.171,medium
2e65436f-75f2-4d8e-9ec6-4f7b52a37ff0,36,male,kolkata,honda,CR-V,1608,13,274000.0,59.8,24910,0,12,0,,0.1297,medium
6b883a5e-e745-4fe5-9d91-3d42ce5b6d4c,38,female,indore,kia,Carens,959,3,937000.0,78.4,15121,0,10,0,,0.0374,low
5ede67b3-b015-4cdc-bc4f-8dac5b66955b,68,female,chennai,mahindra,XUV300,1519,14,266000.0,60.0,24282,0,28,0,,0.1518,medium
bc8d905b-5eb8-498c-ae54-065bac5a292d,74,male,hyderabad,ford,EcoSport,1968,1,403000.0,63.9,24995,0,54,0,,0.1932,medium
7e95e2fb-0fb5-451a-b858-06bfecd7c825,20,female,pune,skoda,Rapid,1457,15,684000.0,53.1,7391,0,1,0,,0.2684,high
25881ad1-46d3-498a-b4fc-9094e0887f09,77,female,delhi,kia,EV6,990,10,457000.0,100.0,11762,1,39,0,,0.1868,medium
2a8bd699-53a9-4c4d-9ad9-169b240e7d24,55,male,visakhapatnam,volkswagen,Virtus,2365,11,985000.0,51.9,19593,0,11,0,,0.1714,medium
1e3a0098-7941-403d-9f03-48221483fcd2,22,male,agra,audi,A4,2994,11,934000.0,87.8,32853,1,2,1,344400.0,0.3637,high
be3facba-cf18-4b61-9369-cf48d7e2dc24,68,female,agra,mahindra,XUV300,1780,4,545000.0,66.1,5351,2,29,0,,0.2314,medium
cc806232-2589-4c9d-bd46-0c827010fc0b,30,male,kanpur,toyota,Camry,2455,1,2093000.0,44.7,19963,0,3,1,1252300.0,0.1173,medium
6053601d-a5ac-4f03-9964-f3b82ef5f3d0,66,female,nagpur,maruti,WagonR,1673,6,212000.0,55.5,9629,0,29,0,,0.1034,medium
d50c77d2-c418-4fc9-a9f7-0a81f2f4c584,52,male,ahmedabad,honda,WR-V,1724,1,967000.0,57.8,6378,0,10,0,,0.0902,low
87c854c1-2ad6-44db-aeba-f70076bed6f9,81,male,jaipur,hyundai,Verna,1154,4,770000.0,60.0,19063,0,2,0,,0.1839,medium
c6d8cf91-e9e1-44b8-8395-beae02cb9ec8,19,female,bangalore,maruti,Alto,1737,3,979000.0,71.2,11256,0,1,0,,0.2077,medium
4cae0231-2917-4f9e-b96d-9b89269b5418,73,male,vadodara,audi,A4,3153,14,1872000.0,67.2,10437,0,37,1,199100.0,0.1756,medium
ba84a6c6-a93b-41e9-8222-8da431a7e5d4,55,male,patna,tata,Nexon,1136,13,361000.0,82.2,16057,0,33,0,,0.0637,low
da90946b-0290-4962-a659-bf34161f4af5,66,male,coimbatore,toyota,Fortuner,2388,15,974000.0,71.9,33966,0,21,0,,0.1967,medium
ca0cd8f5-fc31-430d-8272-4353999fbe24,38,male,indore,maruti,Baleno,890,1,666000.0,82.1,23772,0,6,0,,0.0294,low
853c678d-db8c-4d44-9bbd-d705f9d5f266,39,female,surat,honda,City,1356,8,306000.0,60.8,22767,1,10,1,179300.0,0.1387,medium
e2fbfb9e-7195-46e5-b521-130820eec120,74,male,mumbai,hyundai,Creta,1252,7,448000.0,71.8,16296,0,22,0,,0.1628,medium
abbb415b-98cb-4933-82ff-432bc6b35fbe,21,male,surat,maruti,Baleno,1136,5,527000.0,74.8,16124,0,1,0,,0.1477,medium
7a25cbe6-0192-4a40-a51d-ceb957cf3d0d,73,male,pune,maruti,WagonR,1789,9,428000.0,51.8,9046,1,41,0,,0.3388,high
cc094976-c73f-4416-ab3c-18ba35fa3be2,75,male,kolkata,tata,Nexon,1088,9,342000.0,79.0,59523,0,18,1,136900.0,0.2442,medium
63abc02c-2070-414d-ba04-3dc6ad686a6e,49,female,delhi,toyota,Glanza,1933,11,546000.0,85.8,14277,1,27,0,,0.1093,medium
e2f16a34-0932-4166-9e3c-9e79a9998564,82,male,chennai,volkswagen,Vento,1747,9,729000.0,68.4,44871,0,57,0,,0.2591,high
ed67cc25-4147-4b5f-8a76-e6c7d1821970,42,female,bangalore,maruti,Baleno,1311,10,181000.0,72.8,8622,0,7,0,,0.0656,low
34bcaf78-00b0-4fb6-83c9-b82f06d61789,56,male,kanpur,tata,Nexon,887,5,507000.0,78.3,6700,2,38,0,,0.2114,medium
575e63d9-ba10-4fc8-ba89-76cee5f60fc5,23,male,patna,renault,Captur,1231,2,348000.0,35.6,17084,0,5,1,105200.0,0.3008,high
5c567c43-2ea9-44ac-90e0-d2589773a586,69,female,jaipur,tata,Punch,1309,1,945000.0,50.0,16401,0,47,0,,0.1307,medium
631b3626-cac2-4d3c-9189-c818f7ed9034,55,male,kanpur,mahindra,Scorpio,1018,11,255000.0,84.9,4101,2,5,0,,0.1937,medium
aa0705ec-b465-495c-9dcd-1db2e86b336a,73,male,indore,volkswagen,Polo,1798,4,1178000.0,55.5,14893,1,15,0,,0.2912,high
9f521397-e368-4ccf-862d-739111261bb0,75,male,visakhapatnam,toyota,Glanza,1631,5,1018000.0,55.0,21704,1,47,0,,0.2782,high
788e3c2c-ce50-4657-a3f9-124c49972a2e,67,female,kanpur,renault,Triber,1284,1,1550000.0,57.6,34261,0,21,0,,0.2173,medium
5676f98b-1316-4cb7-a53a-04168d6762d8,61,female,ahmedabad,maruti,Alto,1784,12,168000.0,70.7,17299,0,24,0,,0.1482,medium
5f0e58d5-baa1-49a5-acd8-e768fb2d15df,68,male,indore,maruti,Baleno,803,5,668000.0,59.5,23195,1,11,0,,0.2024,medium
7e2885c6-8340-4a1b-a173-0697ac7ce016,75,male,mumbai,maruti,Alto,1657,8,434000.0,49.5,17516,0,37,0,,0.2516,high
4e46a6ab-503b-48a1-b381-e2c99338d5f4,20,female,nagpur,mahindra,XUV700,1317,14,397000.0,80.3,20666,0,2,0,,0.1927,medium
1a657a09-88dd-43bb-8a82-ffc3e1163ba3,36,female,vadodara,maruti,Swift,1504,0,674000.0,44.0,17832,1,15,0,,0.2494,medium
3229d402-1ffe-421b-9574-6a2d9d90b3ff,53,female,lucknow,mahindra,Bolero,1672,14,164000.0,64.4,17444,0,20,0,,0.1266,medium
2e5ee798-c5f2-45a8-839c-c200d7259275,32,male,kanpur,tata,Altroz,1679,14,141000.0,56.3,11724,0,7,1,51400.0,0.1523,medium
93518a3f-b6a7-462e-8019-9a399d1fb6a0,61,male,nagpur,hyundai,Verna,1406,6,527000.0,56.9,7622,0,35,0,,0.1338,medium
2dc81c4e-e83c-410f-acaa-b7cb75c20abe,79,female,patna,mahindra,XUV300,1495,9,178000.0,81.7,12672,0,52,1,103000.0,0.1556,medium
cc10f445-41dc-4227-87c3-8ccc5dff7b32,65,male,kanpur,hyundai,i20,1758,10,529000.0,76.7,15838,1,32,0,,0.1863,medium
4367d945-7cc1-47f5-a5e4-3221753b92c4,48,female,delhi,ford,EcoSport,1996,12,364000.0,70.1,14778,1,12,0,,0.1634,medium
f292ae9e-0886-458c-b985-4669f6a8a85f,56,female,visakhapatnam,maruti,WagonR,1077,15,338000.0,78.9,16830,0,10,0,,0.1176,medium
25012d0d-09a0-4745-8260-9129eb0bae49,48,male,mumbai,hyundai,Tucson,1702,15,243000.0,60.6,15615,0,27,0,,0.1265,medium
2c6cb059-3be2-4c56-984f-f7c4441ad02d,43,male,mumbai,hyundai,Verna,960,1,1397000.0,94.9,28101,0,15,0,,0.02,low
